id,timestamp,text,speaker,reply_to,conversation_id,end,duration,sentiment,decision,private,survival item,clean_text,age_of_acquisition,concreteness,familiarity,imageability,please,please_start,has_hedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_plural,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,has_positive,has_negative,subjunctive,indicative,politeness_markers_please,politeness_markers_please_start,politeness_markers_has_hedge,politeness_markers_indirect_(btw),politeness_markers_hedges,politeness_markers_factuality,politeness_markers_deference,politeness_markers_gratitude,politeness_markers_apologizing,politeness_markers_1st_person_pl.,politeness_markers_1st_person,politeness_markers_1st_person_start,politeness_markers_2nd_person,politeness_markers_2nd_person_start,politeness_markers_indirect_(greeting),politeness_markers_direct_question,politeness_markers_direct_start,politeness_markers_has_positive,politeness_markers_has_negative,politeness_markers_subjunctive,politeness_markers_indicative
19.Pink.6,0 days 00:01:12,"""What do we want""",19.Pink,19.Blue.9,19.Blue.1,01:13.0,00:01.1,,,,,What do we want,0.0,285.25,609.25,311.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],"[[('what', 0, 1)]]",[],[],[],[],[]
19.Pink.7,0 days 00:01:13.100000,"""Shirt and pants first""",19.Pink,19.Pink.6,19.Blue.1,01:14.8,00:01.7,,,,Shirt/Pants,Shirt and pants first,269.0,441.5,599.25,464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Orange.8,0 days 00:01:13.200000,"""Yeah probably the [unclear] everyone can stay warm and safe""",19.Orange,19.Pink.7,19.Blue.1,01:16.6,00:03.5,,,,,Yeah probably the [unclear] everyone can stay warm and safe,0.0,305.4,597.0,340.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,[],[],"[[('probably', 0, 2)], [('unclear', 0, 5)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('warm', 0, 10)], [('safe', 0, 12)]]","[[('unclear', 0, 5)]]",[],[]
19.Pink.8,0 days 00:01:16.800000,"""Okay""",19.Pink,19.Orange.8,19.Blue.1,01:17.3,00:00.5,,Agreement,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.9,0 days 00:01:18.400000,"""And what did we want to do next""",19.Pink,19.Pink.8,19.Blue.1,01:20.5,00:02.2,,,,,And what did we want to do next,0.0,257.12,595.0,300.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 4)]]",[],[],[],[],[],[],[],[],[],[],[]
19.Pink.10,0 days 00:01:20.500000,"""The flashlight we were going to do next""",19.Pink,19.Pink.9,19.Blue.1,01:23.0,00:02.5,,Proposal,,Flashlight,The flashlight we were going to do next,0.0,240.67,585.86,282.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],[],[],[],[]
19.Blue.10,0 days 00:01:23,"""Um I did the compass next""",19.Blue,19.Pink.10,19.Blue.1,01:25.1,00:02.1,,Proposal,Private,Compass,Um I did the compass next,0.0,304.25,585.75,347.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
19.Orange.9,0 days 00:01:25.300000,"""Yeah because then """,19.Orange,19.Blue.10,19.Blue.1,01:26.2,00:00.9,,Agreement,,,Yeah because then ,0.0,193.0,607.0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.11,0 days 00:01:25.900000,"""Just to um yeah getting direction of uh where they want to go""",19.Blue,19.Orange.9,19.Blue.1,01:30.1,00:04.2,,,,,Just to um yeah getting direction of uh where they want to go,381.0,264.67,596.11,285.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.11,0 days 00:01:27,"""Compass""",19.Pink,19.Blue.11,19.Blue.1,01:27.6,00:00.6,,,,Compass,Compass,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Orange.10,0 days 00:01:30.100000,"""Yeah cause it says like """,19.Orange,19.Pink.11,19.Blue.1,01:31.6,00:01.5,,,,,Yeah cause it says like ,0.0,251.0,613.0,287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 5)]]",[],[],[]
19.Pink.12,0 days 00:01:31.100000,"""But do we want the map before we have the compass though so that we """,19.Pink,19.Orange.10,19.Blue.1,01:35.3,00:04.3,,"Proposal, Disagreement",,"Air Map, Compass",But do we want the map before we have the compass though so that we ,0.0,276.38,603.31,304.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)], [('we', 0, 8)], [('we', 0, 15)]]",[],[],[],[],[],[],[],[],[],[],[]
19.Orange.11,0 days 00:01:35.500000,"""Maybe""",19.Orange,19.Pink.12,19.Blue.1,01:36.1,00:00.6,,,,,Maybe,0.0,0.0,598.0,222.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('maybe', 0, 1)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.13,0 days 00:01:36.800000,"""Or do we want the compass before the map""",19.Pink,19.Orange.11,19.Blue.1,01:39.2,00:02.3,,Proposal,,"Air Map, Compass",Or do we want the compass before the map,0.0,299.5,599.5,310.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],[],[],[],[]
19.Orange.12,0 days 00:01:39.500000,"""Probably the compass first because they know the direction that they have to go""",19.Orange,19.Pink.13,19.Blue.1,01:43.5,00:04.0,,Proposal,,Compass,Probably the compass first because they know the direction that they have to go,381.0,270.17,605.33,285.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('probably', 0, 1)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.12,0 days 00:01:43.300000,"""Yeah""",19.Blue,19.Orange.12,19.Blue.1,01:44.1,00:00.8,,Agreement,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Orange.13,0 days 00:01:43.500000,"""So were seeing [unclear] and we can go""",19.Orange,19.Blue.12,19.Blue.1,01:45.5,00:02.1,,,,,So were seeing [unclear] and we can go,0.0,264.5,610.33,303.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[],[],"[[('unclear', 0, 5)]]",[],[],[],[],[],[],"[[('we', 0, 8)]]",[],[],[],[],[],[],[],[],"[[('unclear', 0, 5)]]",[],[]
19.Pink.14,0 days 00:01:43.800000,"""Okay""",19.Pink,19.Orange.13,19.Blue.1,01:44.4,00:00.6,,Agreement,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.13,0 days 00:01:44.400000,"""Uh because they were like um that you were eighty miles northwest of a small town""",19.Blue,19.Pink.14,19.Blue.1,01:51.6,00:07.2,,,,,Uh because they were like um that you were eighty miles northwest of a small town,0.0,285.36,607.73,313.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 8)]]",[],[],[],[],"[[('like', 0, 5)]]",[],[],[]
19.Orange.14,0 days 00:01:51.500000,"""Hm""",19.Orange,19.Blue.13,19.Blue.1,01:52.1,00:00.5,,,,,Hm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.14,0 days 00:01:51.600000,"""So we figure out which um if they have if they figure out what they have for compass that they need to go to northwest and then probably well do that with a map then then it does make sense so""",19.Blue,19.Orange.14,19.Blue.1,02:02.7,00:11.1,,,,"Air Map, Compass",So we figure out which um if they have if they figure out what they have for compass that they need to go to northwest and then probably well do that with a map then then it does make sense so,336.0,277.64,599.95,296.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,[],[],"[[('probably', 0, 28)]]",[],[],[],[],[],[],"[[('we', 0, 2)]]",[],[],[],[],[],[],[],"[[('well', 0, 29)]]",[],[],[]
19.Pink.15,0 days 00:01:52,"""Oh yeah""",19.Pink,19.Blue.14,19.Blue.1,01:52.5,00:00.5,,,,,Oh yeah,0.0,233.0,563.0,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.16,0 days 00:02:00.100000,"""Okay""",19.Pink,19.Pink.15,19.Blue.1,02:00.6,00:00.5,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.17,0 days 00:02:02.100000,"""Okay so shirt and pants and then compass""",19.Pink,19.Pink.16,19.Blue.1,02:05.1,00:03.0,,Confirmation,,"Compass, Shirt/Pants",Okay so shirt and pants and then compass,269.0,329.29,598.43,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.15,0 days 00:02:05.400000,"""And then we can do the map""",19.Blue,19.Pink.17,19.Blue.1,02:06.9,00:01.5,,Confirmation,,Air Map,And then we can do the map,0.0,303.29,606.14,318.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],[],[],[],[]
19.Pink.18,0 days 00:02:07.300000,"""And map okay""",19.Pink,19.Blue.15,19.Blue.1,02:09.3,00:02.0,,Confirmation,,Air Map,And map okay,0.0,343.33,573.33,360.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.19,0 days 00:02:11.100000,"""And we would we want to do the gun next""",19.Pink,19.Pink.18,19.Blue.1,02:14.5,00:03.4,,Proposal,,Pistol,And we would we want to do the gun next,228.0,285.0,595.6,325.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 2)], [('we', 0, 4)]]",[],[],[],[],[],[],[],[],[],[],[]
19.Pink.20,0 days 00:02:14.500000,"""So that we can like kill stuff to eat""",19.Pink,19.Pink.19,19.Blue.1,02:16.7,00:02.2,,,,,So that we can like kill stuff to eat,0.0,302.38,592.88,353.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],"[[('like', 0, 5)]]","[[('kill', 0, 6)]]",[],[]
19.Blue.16,0 days 00:02:14.700000,"""Yeah yeah""",19.Blue,19.Pink.20,19.Blue.1,02:16.0,00:01.3,,Agreement,,,Yeah yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.17,0 days 00:02:16.600000,"""Right""",19.Blue,19.Blue.16,19.Blue.1,02:17.0,00:00.4,,,,,Right,0.0,361.0,599.0,372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('right', 0, 1)]]",[],[],[]
19.Pink.21,0 days 00:02:17,"""Yeah""",19.Pink,19.Blue.17,19.Blue.1,02:17.5,00:00.4,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.18,0 days 00:02:17.500000,"""Yeah I did that for two so""",19.Blue,19.Pink.21,19.Blue.1,02:20.1,00:02.6,,Agreement,Private,Pistol,Yeah I did that for two so,0.0,295.5,596.17,317.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
19.Orange.15,0 days 00:02:17.500000,"""Yeah""",19.Orange,19.Blue.18,19.Blue.1,02:17.9,00:00.4,,Agreement,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Orange.16,0 days 00:02:18.300000,"""Mhm""",19.Orange,19.Orange.15,19.Blue.1,02:18.8,00:00.5,,Agreement,,,Mhm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.22,0 days 00:02:18.300000,"""Okay""",19.Pink,19.Orange.16,19.Blue.1,02:18.8,00:00.5,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.23,0 days 00:02:20,"""And would we want the like knife after that so that we can cut it up or whatever""",19.Pink,19.Pink.22,19.Blue.1,02:25.7,00:05.7,,Proposal,,Knife,And would we want the like knife after that so that we can cut it up or whatever,0.0,294.94,603.94,316.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)], [('we', 0, 12)]]",[],[],[],[],[],[],[],"[[('like', 0, 6)]]","[[('knife', 0, 7)]]",[],[]
19.Blue.19,0 days 00:02:22.500000,"""Yeah""",19.Blue,19.Pink.23,19.Blue.1,02:23.1,00:00.6,,Agreement,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.20,0 days 00:02:24.600000,"""Mhm""",19.Blue,19.Blue.19,19.Blue.1,02:25.1,00:00.6,,Agreement,,,Mhm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.21,0 days 00:02:26,"""Okay""",19.Blue,19.Blue.20,19.Blue.1,02:26.4,00:00.4,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.22,0 days 00:02:27,"""Um""",19.Blue,19.Blue.21,19.Blue.1,02:27.5,00:00.6,,,,,Um,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.24,0 days 00:02:28,"""And then do we want flashlight probably so that we can see when its dark out""",19.Pink,19.Blue.22,19.Blue.1,02:32.3,00:04.3,,Proposal,,Flashlight,And then do we want flashlight probably so that we can see when its dark out,0.0,274.71,599.13,313.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,[],[],"[[('probably', 0, 7)]]",[],[],[],[],[],[],"[[('we', 0, 4)], [('we', 0, 10)]]",[],[],[],[],[],[],[],[],"[[('dark', 0, 15)]]",[],[]
19.Orange.17,0 days 00:02:30.900000,"""Yeah""",19.Orange,19.Pink.24,19.Blue.1,02:31.4,00:00.5,,Agreement,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.23,0 days 00:02:32.400000,"""Um yeah we can do the flashlight next""",19.Blue,19.Orange.17,19.Blue.1,02:35.9,00:03.5,,Agreement,,Flashlight,Um yeah we can do the flashlight next,0.0,282.0,585.83,320.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],[],[],[],[]
19.Pink.25,0 days 00:02:36,"""Okay""",19.Pink,19.Blue.23,19.Blue.1,02:36.4,00:00.5,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Orange.18,0 days 00:02:36.800000,"""And then""",19.Orange,19.Pink.25,19.Blue.1,02:37.4,00:00.6,,,,,And then,0.0,205.0,615.0,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.24,0 days 00:02:36.800000,"""And then the rope probably""",19.Blue,19.Orange.18,19.Blue.1,02:39.2,00:02.4,,Proposal,,Rope,And then the rope probably,281.0,313.75,598.5,308.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('probably', 0, 5)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.26,0 days 00:02:39.200000,"""The rope or do we want like a chocolate bar so that we can like eat in the meantime""",19.Pink,19.Blue.24,19.Blue.1,02:43.7,00:04.5,,"Proposal, Disagreement",,"Chocolate Bar, Rope",The rope or do we want like a chocolate bar so that we can like eat in the meantime,281.0,328.78,599.89,359.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 5)], [('we', 0, 13)]]",[],[],[],[],[],[],[],"[[('like', 0, 7)], [('like', 0, 15)]]",[],[],[]
19.Blue.25,0 days 00:02:43.600000,"""Um""",19.Blue,19.Pink.26,19.Blue.1,02:44.1,00:00.5,,,,,Um,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Orange.19,0 days 00:02:43.800000,"""Well if they already have like a caliber to get food they should probably like start with fire and shelter stuff right""",19.Orange,19.Blue.25,19.Blue.1,02:50.6,00:06.8,,Agreement,,Pistol,Well if they already have like a caliber to get food they should probably like start with fire and shelter stuff right,0.0,319.12,593.94,346.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],"[[('should', 0, 13)], [('probably', 0, 14)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('well', 0, 1)], [('like', 0, 6)], [('like', 0, 15)], [('right', 0, 22)]]",[],[],[]
19.Pink.27,0 days 00:02:49.700000,"""Fire and shelter""",19.Pink,19.Orange.19,19.Blue.1,02:50.7,00:01.0,,,,,Fire and shelter,0.0,407.5,569.67,449.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Orange.20,0 days 00:02:50.600000,"""Yeah""",19.Orange,19.Pink.27,19.Blue.1,02:50.9,00:00.3,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.28,0 days 00:02:50.800000,"""Okay so the rope next""",19.Pink,19.Orange.20,19.Blue.1,02:52.4,00:01.6,,Agreement,,Rope,Okay so the rope next,281.0,309.4,572.8,337.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Orange.21,0 days 00:02:52.400000,"""Yeah""",19.Orange,19.Pink.28,19.Blue.1,02:52.8,00:00.4,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.26,0 days 00:02:52.800000,"""Yeah""",19.Blue,19.Orange.21,19.Blue.1,02:53.1,00:00.3,,Agreement,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.29,0 days 00:02:53.100000,"""Okay""",19.Pink,19.Blue.26,19.Blue.1,02:53.4,00:00.3,,Agreement,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.27,0 days 00:02:56.200000,"""Um we can do um did we do the compress kit yet""",19.Blue,19.Pink.29,19.Blue.1,03:01.6,00:05.4,,Proposal,,Compress Kit,Um we can do um did we do the compress kit yet,0.0,272.25,594.5,302.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 2)], [('we', 0, 7)]]",[],[],[],[],[],[],[],[],[],[],[]
19.Orange.22,0 days 00:03:01.100000,"""No""",19.Orange,19.Blue.27,19.Blue.1,03:01.6,00:00.5,,,,,No,0.0,318.0,605.0,361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.30,0 days 00:03:01.500000,"""Not yet no""",19.Pink,19.Orange.22,19.Blue.1,03:02.4,00:01.0,,,,,Not yet no,0.0,280.0,564.33,283.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.31,0 days 00:03:02.800000,"""Do that next""",19.Pink,19.Pink.30,19.Blue.1,03:03.8,00:01.0,,,,Compress Kit,Do that next,0.0,256.67,589.33,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.28,0 days 00:03:03.800000,"""Yeah""",19.Blue,19.Pink.31,19.Blue.1,03:04.2,00:00.4,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.32,0 days 00:03:04.400000,"""Okay""",19.Pink,19.Blue.28,19.Blue.1,03:04.9,00:00.5,,Agreement,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.29,0 days 00:03:04.800000,"""[unclear]""",19.Blue,19.Pink.32,19.Blue.1,03:06.0,00:01.2,,,,,[unclear],0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],"[[('unclear', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('unclear', 0, 2)]]",[],[]
19.Pink.33,0 days 00:03:06,"""No""",19.Pink,19.Blue.29,19.Blue.1,03:06.4,00:00.4,,,,,No,0.0,318.0,605.0,361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.30,0 days 00:03:07.100000,"""Then we can do um probably the chocolate bar""",19.Blue,19.Pink.33,19.Blue.1,03:12.9,00:05.9,,Proposal,,Chocolate Bar,Then we can do um probably the chocolate bar,0.0,354.14,604.29,375.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('probably', 0, 6)]]",[],[],[],[],[],[],"[[('we', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[]
19.Orange.23,0 days 00:03:13.100000,"""Hm""",19.Orange,19.Blue.30,19.Blue.1,03:13.5,00:00.5,,Agreement,,,Hm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Pink.34,0 days 00:03:13.700000,"""Okay""",19.Pink,19.Orange.23,19.Blue.1,03:14.2,00:00.4,,Agreement,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Blue.31,0 days 00:03:14.200000,"""Yeah""",19.Blue,19.Pink.34,19.Blue.1,03:14.6,00:00.4,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
19.Orange.24,0 days 00:03:16.200000,"""What will the whiskey be good for""",19.Orange,19.Blue.31,19.Blue.1,03:17.9,00:01.7,,,,Whiskey,What will the whiskey be good for,0.0,310.86,604.0,319.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('what', 0, 1)]]",[],"[[('good', 0, 6)]]",[],[],[]
